time_step,cur_activity,charge_received,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public,soc,mu,work_charge_instruction,home_charge_instruction,emergency_charge_instruction,soc_abs
19915,2,0,0,0,0,0,0.751,13.339,0,0,0,57.827
19920,2,0,0,0,0,0,0.751,13.341,0,0,0,57.827
19925,2,0,0,0,0,0,0.751,13.345,0,0,0,57.827
19930,2,0,0,0,0,0,0.751,13.348,0,0,0,57.827
19935,2,0,0,0,0,0,0.751,13.352,0,0,0,57.827
19940,2,0,0,0,0,0,0.751,13.356,0,0,0,57.827
19945,2,0,0,0,0,0,0.751,13.359,0,0,0,57.827
19950,2,0,0,0,0,0,0.751,13.363,0,0,0,57.827
19955,2,0,0,0,0,0,0.751,13.367,0,0,0,57.827
19960,2,0,0,0,0,0,0.751,13.37,0,0,0,57.827
19965,2,0,0,0,0,0,0.751,13.374,0,0,0,57.827
19970,2,0,0,0,0,0,0.751,13.377,0,0,0,57.827
19975,2,0,0,0,0,0,0.751,13.381,0,0,0,57.827
19980,2,0,0,0,0,0,0.751,13.385,0,0,0,57.827
19985,2,0,0,0,0,0,0.751,13.388,0,0,0,57.827
19990,2,0,0,0,0,0,0.751,13.391,0,0,0,57.827
19995,2,0,0,0,0,0,0.751,13.395,0,0,0,57.827
20000,2,0,0,0,0,0,0.751,13.398,0,0,0,57.827
20005,2,0,0,0,0,0,0.751,13.402,0,0,0,57.827
20010,2,0,0,0,0,0,0.751,13.405,0,0,0,57.827
20015,2,0,0,0,0,0,0.751,13.408,0,0,0,57.827
20020,2,0,0,0,0,0,0.751,13.412,0,0,0,57.827
20025,2,0,0,0,0,0,0.751,13.415,0,0,0,57.827
20030,2,0,0,0,0,0,0.751,13.418,0,0,0,57.827
20035,2,0,0,0,0,0,0.751,13.422,0,0,0,57.827
20040,2,0,0,0,0,0,0.751,13.425,0,0,0,57.827
20045,2,0,0,0,0,0,0.751,13.427,0,0,0,57.827
20050,2,0,0,0,0,0,0.751,13.429,0,0,0,57.827
20055,2,0,0,0,0,0,0.751,13.432,0,0,0,57.827
20060,2,0,0,0,0,0,0.751,13.434,0,0,0,57.827
20065,2,0,0,0,0,0,0.751,13.436,0,0,0,57.827
20070,2,0,0,0,0,0,0.751,13.438,0,0,0,57.827
20075,2,0,0,0,0,0,0.751,13.44,0,0,0,57.827
20080,2,0,0,0,0,0,0.751,13.442,0,0,0,57.827
20085,2,0,0,0,0,0,0.751,13.445,0,0,0,57.827
20090,2,0,0,0,0,0,0.751,13.447,0,0,0,57.827
20095,2,0,0,0,0,0,0.751,13.449,0,0,0,57.827
20100,2,0,0,0,0,0,0.751,13.451,0,0,0,57.827
20105,2,0,0,0,0,0,0.751,13.451,0,0,0,57.827
20110,2,0,0,0,0,0,0.751,13.452,0,0,0,57.827
20115,2,0,0,0,0,0,0.751,13.452,0,0,0,57.827
20120,2,0,0,0,0,0,0.751,13.452,0,0,0,57.827
20125,2,0,0,0,0,0,0.751,13.453,0,0,0,57.827
20130,2,0,0,0,0,0,0.751,13.453,0,0,0,57.827
20135,2,0,0,0,0,0,0.751,13.453,0,0,0,57.827
20140,2,0,0,0,0,0,0.751,13.454,0,0,0,57.827
20145,2,0,0,0,0,0,0.751,13.454,0,0,0,57.827
20150,2,0,0,0,0,0,0.751,13.454,0,0,0,57.827
20155,2,0,0,0,0,0,0.751,13.455,0,0,0,57.827
